,Kilometres,Seats_count,Engine_in_litre,Cylinders_in_engine,FuelConsumption_Per100km,DriveType_4WD,DriveType_AWD,DriveType_Front,DriveType_Other,DriveType_Rear,Transmission_Automatic,Transmission_Manual,vechile_history_DEMO,vechile_history_NEW,vechile_history_USED,FuelType_Diesel,FuelType_Electric,FuelType_Hybrid,FuelType_LPG,FuelType_Leaded,FuelType_Other,FuelType_Premium,FuelType_Unleaded,BodyType_Commercial,BodyType_Convertible,BodyType_Coupe,BodyType_Hatchback,BodyType_Other,BodyType_People Mover,BodyType_SUV,BodyType_Sedan,BodyType_Ute / Tray,BodyType_Wagon,Brands
5018,176520.0,5.0,2.8,4.0,7.6,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69
5019,117753.0,5.0,2.0,4.0,6.2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,70
5020,50572.0,5.0,2.0,4.0,7.6,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,50
5021,57975.0,5.0,2.8,4.0,8.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69
5022,11.0,5.0,1.5,4.0,5.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,21
5023,7289.0,5.0,2.5,4.0,7.5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,46
5027,99301.0,5.0,2.0,4.0,7.9,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,37
5028,83838.0,5.0,1.5,4.0,7.3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,50
5030,85417.0,5.0,2.0,4.0,6.4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,71
5031,1000.0,5.0,2.0,4.0,7.7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12
5033,64002.0,5.0,2.0,4.0,7.6,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,50
5034,79979.0,5.0,2.8,4.0,8.5,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69
5036,105628.0,5.0,2.5,4.0,8.1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,65
5037,39147.0,5.0,1.5,4.0,7.3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,43
5040,19995.0,5.0,1.4,4.0,5.4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,66
5045,129489.0,5.0,2.2,4.0,6.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46
5047,40492.0,5.0,2.5,4.0,4.9,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41
5048,67678.0,5.0,1.8,4.0,6.4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,28
5049,150247.0,5.0,2.4,4.0,7.2,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50
5051,10962.0,5.0,2.5,4.0,7.3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,65
5052,98279.0,5.0,2.0,4.0,6.2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
5053,76381.0,5.0,2.0,4.0,6.2,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40
5054,196642.0,5.0,2.0,4.0,8.3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,50
5057,182740.0,5.0,2.0,4.0,7.9,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,37
5058,230717.0,5.0,2.4,4.0,7.6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50
5060,236530.0,5.0,2.5,4.0,8.9,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,46
5063,80387.0,5.0,1.6,4.0,6.8,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,27
5071,34850.0,5.0,3.0,4.0,8.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46
5072,51037.0,5.0,2.0,4.0,5.8,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,46
5074,103010.0,5.0,2.4,4.0,8.3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,29
5075,76127.0,5.0,1.6,4.0,7.7,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,29
5076,83631.0,5.0,2.0,4.0,6.7,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,48
5077,90003.0,5.0,2.8,4.0,8.5,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69
5084,82798.0,5.0,2.8,4.0,8.5,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69
5090,25836.0,5.0,1.5,4.0,7.3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,43
5092,79602.0,5.0,2.5,4.0,8.1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,65
5097,49796.0,5.0,2.8,4.0,8.5,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69
5099,75509.0,5.0,2.8,4.0,8.6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27
5100,18.0,5.0,1.6,4.0,7.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,29
5101,67843.0,5.0,2.5,4.0,7.668092061374249,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,69
5103,92581.0,5.0,2.0,4.0,7.6,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,50
5104,155573.0,5.0,3.0,4.0,9.3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69
5105,77541.0,5.0,2.0,4.0,8.2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,46
5112,116199.0,5.0,2.0,4.0,6.4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,46
5116,265515.0,5.0,2.0,4.0,7.668092061374249,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70
5117,56229.0,5.0,2.0,4.0,7.4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,29
5118,148067.0,5.0,1.5,4.0,7.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,66
5119,160100.0,5.0,2.0,4.0,8.9,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,35
5120,16012.0,5.0,2.4,4.0,8.6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50
5122,21972.0,5.0,1.5,4.0,7.3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,43
5123,20501.0,5.0,2.0,4.0,7.4,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4
5124,42679.0,5.0,2.0,4.0,6.4,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,48
5126,43485.0,5.0,2.0,4.0,5.7,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,46
5127,3650.0,5.0,2.0,4.0,7.7,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,70
5129,10.0,5.0,2.0,4.0,9.8,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21
5130,88045.0,5.0,2.2,4.0,8.2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27
5135,148448.0,5.0,1.6,4.0,6.4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,29
5136,86142.0,5.0,2.5,4.0,8.3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,58
5137,50526.0,5.0,2.5,4.0,7.8,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,69
5138,7.0,5.0,2.5,4.0,4.8,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69
5140,142058.0,5.0,2.4,4.0,8.7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,28
5141,132215.0,5.0,2.0,4.0,6.8,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37
5142,229964.0,5.0,1.4,4.0,6.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,70
5144,143210.0,5.0,2.0,4.0,8.8,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,37
5146,52642.0,5.0,2.0,4.0,7.4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37
5147,121952.0,5.0,2.3,4.0,7.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51
5148,39899.0,5.0,1.8,4.0,7.3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,29
5149,136560.0,5.0,1.6,4.0,6.8,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,27
5150,48062.0,5.0,2.0,4.0,6.9,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,51
5151,55889.0,5.0,2.0,4.0,7.4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,37
5153,21696.0,5.0,2.0,4.0,6.3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
5154,104296.0,5.0,1.4,4.0,5.4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,70
5155,62390.0,5.0,2.0,4.0,6.6,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,48
5156,15250.0,5.0,2.5,4.0,4.7,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69
5157,49292.0,5.0,2.0,4.0,6.4,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29
5158,2243.0,5.0,2.0,4.0,7.3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,70
5159,144179.0,5.0,2.4,4.0,7.6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50
5160,112905.0,5.0,2.5,4.0,7.4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,46
5165,165875.0,5.0,2.0,4.0,7.5,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29
5166,63960.0,5.0,2.0,4.0,7.6,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,50
5170,13017.0,5.0,1.4,4.0,6.7,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,37
5172,61781.0,5.0,1.4,4.0,5.3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,70
5173,4220.0,5.0,2.0,4.0,7.3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,70
5174,153204.0,5.0,2.0,4.0,7.668092061374249,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37
5176,93518.0,5.0,2.4,4.0,7.2,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50
5180,7.0,5.0,3.0,4.0,8.0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46
5186,7237.0,5.0,2.0,4.0,8.2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,29
5188,118994.0,5.0,1.6,4.0,6.8,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,27
5189,53960.0,5.0,2.5,4.0,4.8,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69
5193,57902.0,5.0,2.8,4.0,9.6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38
5195,13467.0,5.0,2.0,4.0,8.6,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,19
5196,996.0,5.0,2.5,4.0,7.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,46
5197,98363.0,5.0,2.5,4.0,7.668092061374249,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,51
5201,4199.0,5.0,2.0,4.0,7.668092061374249,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,70
5203,86142.0,5.0,2.2,4.0,7.668092061374249,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64
5204,62225.0,5.0,2.4,4.0,8.7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,28
5212,15.0,5.0,1.5,4.0,7.3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,43
5214,123189.0,5.0,2.0,4.0,7.4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,69
5215,257874.0,5.0,2.5,4.0,9.7,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,65
5218,131983.0,5.0,2.0,4.0,5.3,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35
5226,14.0,5.0,1.5,4.0,7.3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,43
5229,110386.0,5.0,2.5,4.0,7.668092061374249,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,69
5230,61011.0,5.0,2.5,4.0,7.4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,46
5232,96300.0,5.0,2.0,4.0,6.3,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,65
5233,29876.0,5.0,2.8,4.0,8.5,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38
5234,172472.0,5.0,2.0,4.0,8.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,19
5238,26524.0,5.0,2.5,4.0,4.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,69
5244,59785.0,5.0,1.4,4.0,6.2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,37
5245,59764.0,5.0,2.0,4.0,6.4,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37
5249,43851.0,5.0,2.4,4.0,8.6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50
5251,59243.0,5.0,2.0,4.0,7.9,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,71
5253,128091.0,5.0,2.5,4.0,7.668092061374249,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,69
5254,35624.0,5.0,2.0,4.0,7.2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,29
5256,219035.0,5.0,3.0,4.0,8.3,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69
5257,66201.0,5.0,2.0,4.0,6.6,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,50
5267,104000.0,5.0,2.0,4.0,7.4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,29
5270,39602.0,5.0,2.0,4.0,5.6,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35
5271,81598.0,5.0,2.8,4.0,9.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27
5272,71254.0,5.0,2.0,4.0,7.6,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,28
5273,94494.0,5.0,2.5,4.0,7.668092061374249,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,69
5279,179312.0,5.0,2.0,4.0,6.1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
5284,54062.0,5.0,2.5,4.0,7.4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,65
5285,58852.0,5.0,2.8,4.0,8.6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27
5287,45975.0,5.0,2.0,4.0,6.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
5289,135100.0,5.0,2.0,4.0,6.7,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,19
5291,140620.0,5.0,2.8,4.0,8.1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27
5292,32883.0,5.0,2.0,4.0,7.2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,48
5293,25.0,5.0,2.0,4.0,6.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,69
5294,119571.0,5.0,2.5,4.0,7.668092061374249,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,69
5295,85065.0,5.0,2.4,4.0,8.8,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,27
5299,45.0,5.0,2.5,4.0,7.668092061374249,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,69
5300,56945.0,5.0,1.8,4.0,7.668092061374249,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,28
5302,201331.0,5.0,2.5,4.0,8.1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50
5303,43854.0,5.0,2.0,4.0,6.1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,46
5304,148815.0,5.0,2.2,4.0,6.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46
5306,89683.0,5.0,2.5,4.0,7.9,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,69
5311,88796.0,5.0,2.0,4.0,5.0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
5312,43082.0,5.0,2.0,4.0,6.9,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,48
5313,100102.0,5.0,2.4,4.0,7.6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50
5314,261021.0,5.0,2.0,4.0,9.2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
5315,20486.0,5.0,1.6,4.0,6.9,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37
5316,7361.0,5.0,1.4,4.0,6.7,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,37
5317,47325.0,5.0,2.0,4.0,7.1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,37
5318,146662.0,5.0,2.0,4.0,5.7,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70
5319,17957.0,5.0,1.5,4.0,6.7,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,43
5323,68274.0,5.0,2.0,4.0,7.2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,29
5324,77785.0,5.0,2.5,4.0,8.1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,65
5326,15.0,5.0,2.0,4.0,7.668092061374249,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,70
5327,65970.0,5.0,2.4,4.0,8.3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,29
5328,70587.0,5.0,2.0,4.0,7.9,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,29
5329,104372.0,5.0,2.5,4.0,4.8,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69
5330,115585.0,5.0,2.5,4.0,7.5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,46
5334,133925.0,5.0,2.5,4.0,7.668092061374249,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,51
5337,152690.0,5.0,2.0,4.0,7.2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,65
5339,165394.0,5.0,2.0,4.0,5.4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
5340,100580.0,5.0,2.5,4.0,7.3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,65
5342,164980.0,5.0,2.0,4.0,7.668092061374249,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
5345,26476.0,5.0,2.0,4.0,6.1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,46
5349,75684.0,5.0,2.0,4.0,7.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,48
5352,40101.0,5.0,1.6,4.0,6.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,66
5353,101864.0,5.0,2.4,4.0,8.3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,29
5354,107104.0,5.0,1.8,4.0,7.1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,29
5355,175161.0,5.0,1.6,4.0,6.3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,58
5356,21.0,5.0,1.5,4.0,6.7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,43
5360,72792.0,5.0,1.4,4.0,5.9,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,66
5361,148764.0,5.0,2.0,4.0,6.9,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,46
